,Store,Date,Weekly_Sales,Predictions
3183,23,2010-10-22,1147503.92,
3184,23,2010-10-29,1112871.23,
3185,23,2010-11-05,1203119.96,
3186,23,2010-11-12,1387953.75,
3187,23,2010-11-19,1314994.32,
3188,23,2010-11-26,2072685.05,
3189,23,2010-12-03,1617025.41,
3190,23,2010-12-10,1872365.99,
3191,23,2010-12-17,2238573.48,
3192,23,2010-12-24,2734277.1,
3193,23,2010-12-31,1169773.85,
3194,23,2011-01-07,1122034.48,
3195,23,2011-01-14,1016756.1,
3196,23,2011-01-21,1110706.06,
3197,23,2011-01-28,1083657.61,
3198,23,2011-02-04,1159438.53,
3199,23,2011-02-11,1249786.4,
3200,23,2011-02-18,1369971.57,
3201,23,2011-02-25,1206917.2,
3202,23,2011-03-04,1301185.28,
3203,23,2011-03-11,1042043.55,
3204,23,2011-03-18,1203682.62,
3205,23,2011-03-25,1148624.83,
3206,23,2011-04-01,1182694.95,
3207,23,2011-04-08,1248901.98,
3208,23,2011-04-15,1263680.51,
3209,23,2011-04-22,1447301.24,
3210,23,2011-04-29,1173307.4,
3211,23,2011-05-06,1359921.13,
3212,23,2011-05-13,1254914.87,
3213,23,2011-05-20,1337617.55,
3214,23,2011-05-27,1361945.18,
3215,23,2011-06-03,1562161.97,
3216,23,2011-06-10,1447028.06,
3217,23,2011-06-17,1470520.83,
3218,23,2011-06-24,1434036.18,
3219,23,2011-07-01,1492507.44,
3220,23,2011-07-08,1379488.05,
3221,23,2011-07-15,1360520.56,
3222,23,2011-07-22,1362144.0,
3223,23,2011-07-29,1319767.55,
3224,23,2011-08-05,1416344.68,
3225,23,2011-08-12,1380952.05,
3226,23,2011-08-19,1453416.53,
3227,23,2011-08-26,1637266.29,
3228,23,2011-09-02,1464295.69,
3229,23,2011-09-09,1423289.9,
3230,23,2011-09-16,1253329.17,
3231,23,2011-09-23,1289082.81,
3232,23,2011-09-30,1275597.85,
3233,23,2011-10-07,1463501.99,
3234,23,2011-10-14,1257778.34,
3235,23,2011-10-21,1441032.59,
3236,23,2011-10-28,1407191.96,
3237,23,2011-11-04,1428436.33,
3238,23,2011-11-11,1436940.78,
3239,23,2011-11-18,1345631.96,
3240,23,2011-11-25,2057059.53,
3241,23,2011-12-02,1552886.59,
3242,23,2011-12-09,1841173.6,
3243,23,2011-12-16,2173621.2,
3244,23,2011-12-23,2587953.32,
3245,23,2011-12-30,1213486.95,
3246,23,2012-01-06,1150662.55,
3247,23,2012-01-13,1031451.35,
3248,23,2012-01-20,1146992.13,
3249,23,2012-01-27,1037476.38,
3250,23,2012-02-03,1261872.67,
3251,23,2012-02-10,1358444.07,
3252,23,2012-02-17,1365546.69,
3253,23,2012-02-24,1272948.27,
3254,23,2012-03-02,1322852.2,
3255,23,2012-03-09,1292724.9,
3256,23,2012-03-16,1258364.31,
3257,23,2012-03-23,1288154.1,
3258,23,2012-03-30,1261964.96,
3259,23,2012-04-06,1604605.69,
3260,23,2012-04-13,1231752.54,1463096.3853575515
3261,23,2012-04-20,1287899.41,1562000.3409697027
3262,23,2012-04-27,1277758.76,1305490.6666937617
3263,23,2012-05-04,1317379.68,1452809.9839603016
3264,23,2012-05-11,1321914.34,1354454.9747874928
3265,23,2012-05-18,1332952.47,1436290.0217445004
3266,23,2012-05-25,1552934.64,1426351.5012204943
3267,23,2012-06-01,1476144.34,1561555.6618223675
3268,23,2012-06-08,1568048.54,1474808.8680178903
3269,23,2012-06-15,1543667.68,1508884.4809523493
3270,23,2012-06-22,1522042.57,1481280.2282655789
3271,23,2012-06-29,1451782.16,1517199.286796768
3272,23,2012-07-06,1545370.16,1445978.80681339
3273,23,2012-07-13,1384921.63,1439773.604707973
3274,23,2012-07-20,1381339.23,1432307.4731874869
3275,23,2012-07-27,1322932.36,1406331.008651142
3276,23,2012-08-03,1416926.31,1459210.2251127406
3277,23,2012-08-10,1436311.76,1434013.7342761725
3278,23,2012-08-17,1510131.45,1466859.536051046
3279,23,2012-08-24,1702220.96,1569824.0531514625
3280,23,2012-08-31,1577468.78,1470645.940856869
3281,23,2012-09-07,1427162.26,1484369.3765171738
3282,23,2012-09-14,1279041.64,1342513.490589482
3283,23,2012-09-21,1338627.55,1356511.8925244308
3284,23,2012-09-28,1319035.06,1344598.0905640032
3285,23,2012-10-05,1464616.59,1455010.2685157629
3286,23,2012-10-12,1412925.25,1327661.8388043623
3287,23,2012-10-19,1363155.77,1437700.7582931728
3288,23,2012-10-26,1347454.59,1426051.719394941
3289,24,2010-02-05,1388725.63,
3290,24,2010-02-12,1414107.1,
3291,24,2010-02-19,1385362.49,
3292,24,2010-02-26,1158722.74,
3293,24,2010-03-05,1412387.37,
3294,24,2010-03-12,1309340.16,
3295,24,2010-03-19,1222511.29,
3296,24,2010-03-26,1258311.56,
3297,24,2010-04-02,1478321.26,
3298,24,2010-04-09,1379579.63,
3299,24,2010-04-16,1268266.72,
3300,24,2010-04-23,1264117.01,
3301,24,2010-04-30,1259877.19,
3302,24,2010-05-07,1409705.03,
3303,24,2010-05-14,1346783.35,
3304,24,2010-05-21,1283482.85,
3305,24,2010-05-28,1473868.15,
3306,24,2010-06-04,1566668.91,
3307,24,2010-06-11,1375458.21,
3308,24,2010-06-18,1354168.18,
3309,24,2010-06-25,1399073.75,
3310,24,2010-07-02,1563387.94,
3311,24,2010-07-09,1665502.55,
3312,24,2010-07-16,1418697.05,
3313,24,2010-07-23,1333740.35,
3314,24,2010-07-30,1387517.63,
3315,24,2010-08-06,1442819.28,
3316,24,2010-08-13,1384243.75,
3317,24,2010-08-20,1375307.54,
3318,24,2010-08-27,1350059.35,
3319,24,2010-09-03,1366381.6,
3320,24,2010-09-10,1474498.59,
3321,24,2010-09-17,1273295.46,
3322,24,2010-09-24,1169413.27,
3323,24,2010-10-01,1215273.2,
3324,24,2010-10-08,1361944.94,
3325,24,2010-10-15,1300806.74,
3326,24,2010-10-22,1234875.33,
3327,24,2010-10-29,1244925.94,
3328,24,2010-11-05,1285358.01,
3329,24,2010-11-12,1312877.01,
3330,24,2010-11-19,1277150.6,
3331,24,2010-11-26,1779276.51,
3332,24,2010-12-03,1413302.7,
3333,24,2010-12-10,1593012.75,
3334,24,2010-12-17,1663525.77,
3335,24,2010-12-24,2386015.75,
3336,24,2010-12-31,1208600.05,
3337,24,2011-01-07,1178641.71,
3338,24,2011-01-14,1167740.2,
3339,24,2011-01-21,1107170.39,
3340,24,2011-01-28,1126921.34,
3341,24,2011-02-04,1225182.04,
3342,24,2011-02-11,1341240.62,
3343,24,2011-02-18,1360150.12,
3344,24,2011-02-25,1235121.33,
3345,24,2011-03-04,1346994.53,
3346,24,2011-03-11,1253218.7,
3347,24,2011-03-18,1168397.26,
3348,24,2011-03-25,1158693.12,
3349,24,2011-04-01,1163803.3,
3350,24,2011-04-08,1273670.32,
3351,24,2011-04-15,1245576.65,
3352,24,2011-04-22,1372484.9,
3353,24,2011-04-29,1197761.17,
3354,24,2011-05-06,1339630.35,
3355,24,2011-05-13,1311950.16,
3356,24,2011-05-20,1234281.7,
3357,24,2011-05-27,1311153.72,
3358,24,2011-06-03,1554837.62,
3359,24,2011-06-10,1373841.91,
3360,24,2011-06-17,1320359.23,
3361,24,2011-06-24,1304850.67,
3362,24,2011-07-01,1445596.61,
3363,24,2011-07-08,1567340.07,
3364,24,2011-07-15,1356938.95,
3365,24,2011-07-22,1357672.24,
3366,24,2011-07-29,1310973.06,
3367,24,2011-08-05,1417616.81,
3368,24,2011-08-12,1402818.01,
3369,24,2011-08-19,1352039.88,
3370,24,2011-08-26,1402372.09,
3371,24,2011-09-02,1196105.44,
3372,24,2011-09-09,1527455.19,
3373,24,2011-09-16,1227535.97,
3374,24,2011-09-23,1232376.49,
3375,24,2011-09-30,1246242.61,
3376,24,2011-10-07,1405914.39,
3377,24,2011-10-14,1333315.03,
3378,24,2011-10-21,1283563.43,
3379,24,2011-10-28,1307142.75,
3380,24,2011-11-04,1385860.38,
3381,24,2011-11-11,1425078.59,
3382,24,2011-11-18,1297535.69,
3383,24,2011-11-25,1761235.67,
3384,24,2011-12-02,1335647.1,
3385,24,2011-12-09,1529615.54,
3386,24,2011-12-16,1624994.43,
3387,24,2011-12-23,2168344.23,
3388,24,2011-12-30,1363973.16,
3389,24,2012-01-06,1251581.89,
3390,24,2012-01-13,1155594.2,
3391,24,2012-01-20,1151993.85,
3392,24,2012-01-27,1057290.41,
3393,24,2012-02-03,1249696.97,
3394,24,2012-02-10,1403460.87,
3395,24,2012-02-17,1326370.08,
3396,24,2012-02-24,1303233.15,
3397,24,2012-03-02,1213994.39,
3398,24,2012-03-09,1325835.7,
3399,24,2012-03-16,1239299.12,
3400,24,2012-03-23,1221723.94,
3401,24,2012-03-30,1230106.13,
3402,24,2012-04-06,1524734.29,
3403,24,2012-04-13,1285783.87,1300831.3166420865
3404,24,2012-04-20,1208654.4,1365752.543277756
3405,24,2012-04-27,1194334.65,1190242.3613909725
3406,24,2012-05-04,1306551.71,1332956.7551024032
3407,24,2012-05-11,1355391.79,1291863.745850284
3408,24,2012-05-18,1298809.8,1277397.128257979
3409,24,2012-05-25,1407897.57,1301542.3020958346
3410,24,2012-06-01,1467722.19,1462810.8971485486
3411,24,2012-06-08,1406313.13,1336941.6161510563
3412,24,2012-06-15,1364445.98,1328156.301667567
3413,24,2012-06-22,1434709.63,1316381.5399492614
3414,24,2012-06-29,1428869.9,1411493.079165152
3415,24,2012-07-06,1645097.75,1486013.8416994154
3416,24,2012-07-13,1405475.78,1359424.2678295767
3417,24,2012-07-20,1394299.0,1353918.6499744402
3418,24,2012-07-27,1307339.14,1320650.2127436474
3419,24,2012-08-03,1440374.13,1381295.601178274
3420,24,2012-08-10,1497054.81,1370116.1788552194
3421,24,2012-08-17,1397970.54,1328085.4841696185
3422,24,2012-08-24,1303726.54,1350987.8971439216
3423,24,2012-08-31,1344558.92,1230537.2801367089
3424,24,2012-09-07,1477134.75,1482093.7021172873
3425,24,2012-09-14,1242909.53,1244897.8284932135
3426,24,2012-09-21,1261158.47,1237423.6429493863
3427,24,2012-09-28,1259278.36,1242453.736502088
3428,24,2012-10-05,1416720.54,1374953.7737259746
3429,24,2012-10-12,1416301.17,1318300.6293406289
3430,24,2012-10-19,1255414.84,1293812.1604884914
3431,24,2012-10-26,1307182.29,1319151.687249025
3432,25,2010-02-05,677231.63,
3433,25,2010-02-12,583364.02,
3434,25,2010-02-19,676260.67,
3435,25,2010-02-26,628516.57,
3436,25,2010-03-05,665750.06,
3437,25,2010-03-12,660619.99,
3438,25,2010-03-19,659795.84,
3439,25,2010-03-26,696687.6,
3440,25,2010-04-02,822486.37,
3441,25,2010-04-09,712647.97,
3442,25,2010-04-16,715311.6,
3443,25,2010-04-23,694531.72,
3444,25,2010-04-30,706924.02,
3445,25,2010-05-07,724468.97,
3446,25,2010-05-14,698073.95,
3447,25,2010-05-21,704113.22,
3448,25,2010-05-28,792442.54,
3449,25,2010-06-04,764155.44,
3450,25,2010-06-11,737163.2,
3451,25,2010-06-18,780444.94,
3452,25,2010-06-25,737569.14,
3453,25,2010-07-02,759407.87,
3454,25,2010-07-09,719591.13,
3455,25,2010-07-16,726997.84,
3456,25,2010-07-23,665290.93,
3457,25,2010-07-30,682124.34,
3458,25,2010-08-06,699464.43,
3459,25,2010-08-13,686072.39,
3460,25,2010-08-20,724499.81,
3461,25,2010-08-27,711461.95,
3462,25,2010-09-03,685700.08,
3463,25,2010-09-10,655811.95,
3464,25,2010-09-17,628989.88,
3465,25,2010-09-24,607819.33,
3466,25,2010-10-01,658640.14,
3467,25,2010-10-08,674283.86,
3468,25,2010-10-15,616094.72,
3469,25,2010-10-22,661644.19,
3470,25,2010-10-29,674458.03,
3471,25,2010-11-05,696314.53,
3472,25,2010-11-12,713250.08,
3473,25,2010-11-19,718056.73,
3474,25,2010-11-26,1115240.61,
3475,25,2010-12-03,885572.96,
3476,25,2010-12-10,964729.18,
3477,25,2010-12-17,1047707.59,
3478,25,2010-12-24,1295391.19,
3479,25,2010-12-31,623092.54,
3480,25,2011-01-07,558794.63,
3481,25,2011-01-14,572360.83,
3482,25,2011-01-21,568093.57,
3483,25,2011-01-28,600448.69,
3484,25,2011-02-04,639830.45,
3485,25,2011-02-11,615666.78,
3486,25,2011-02-18,634637.03,
3487,25,2011-02-25,570816.34,
3488,25,2011-03-04,640912.18,
3489,25,2011-03-11,599828.39,
3490,25,2011-03-18,603393.64,
3491,25,2011-03-25,616324.24,
3492,25,2011-04-01,618377.79,
3493,25,2011-04-08,648606.13,
3494,25,2011-04-15,674562.45,
3495,25,2011-04-22,756588.42,
3496,25,2011-04-29,649245.0,
3497,25,2011-05-06,659446.55,
3498,25,2011-05-13,684783.15,
3499,25,2011-05-20,677971.33,
3500,25,2011-05-27,718373.94,
3501,25,2011-06-03,737551.74,
3502,25,2011-06-10,740259.63,
3503,25,2011-06-17,717373.43,
3504,25,2011-06-24,699270.1,
3505,25,2011-07-01,706206.86,
3506,25,2011-07-08,698529.64,
3507,25,2011-07-15,680510.23,
3508,25,2011-07-22,670854.96,
3509,25,2011-07-29,668390.82,
3510,25,2011-08-05,679706.01,
3511,25,2011-08-12,667130.48,
3512,25,2011-08-19,688958.75,
3513,25,2011-08-26,726422.55,
3514,25,2011-09-02,699779.0,
3515,25,2011-09-09,673248.48,
3516,25,2011-09-16,628720.46,
3517,25,2011-09-23,620885.93,
3518,25,2011-09-30,639160.24,
3519,25,2011-10-07,671522.87,
3520,25,2011-10-14,646915.47,
3521,25,2011-10-21,690675.5,
3522,25,2011-10-28,724443.97,
3523,25,2011-11-04,718393.61,
3524,25,2011-11-11,719235.07,
3525,25,2011-11-18,728525.6,
3526,25,2011-11-25,1116211.39,
3527,25,2011-12-02,878314.57,
3528,25,2011-12-09,916446.02,
3529,25,2011-12-16,997502.47,
3530,25,2011-12-23,1290532.97,
3531,25,2011-12-30,683665.37,
3532,25,2012-01-06,636419.12,
3533,25,2012-01-13,614764.31,
3534,25,2012-01-20,594744.89,
3535,25,2012-01-27,589554.29,
3536,25,2012-02-03,642776.4,
3537,25,2012-02-10,658984.38,
3538,25,2012-02-17,654088.02,
3539,25,2012-02-24,613501.05,
3540,25,2012-03-02,643155.89,
3541,25,2012-03-09,643711.53,
3542,25,2012-03-16,638204.27,
3543,25,2012-03-23,672831.78,
3544,25,2012-03-30,684348.92,
3545,25,2012-04-06,791356.9,
3546,25,2012-04-13,658691.56,752376.8780759028
3547,25,2012-04-20,661566.48,789676.7367494118
3548,25,2012-04-27,655157.32,700103.4903943642
3549,25,2012-05-04,696421.72,712665.2611539745
3550,25,2012-05-11,739866.16,720580.894082699
3551,25,2012-05-18,717207.19,723814.8883718521
3552,25,2012-05-25,783371.02,742638.7108238272
3553,25,2012-06-01,694765.95,760873.7320352731
3554,25,2012-06-08,730254.19,760451.8028641155
3555,25,2012-06-15,753860.89,751828.6204138787
3556,25,2012-06-22,721601.9,738682.0769286279
3557,25,2012-06-29,718890.81,747019.8213034362
3558,25,2012-07-06,753385.55,737565.3289722387
3559,25,2012-07-13,714093.95,727360.8607679419
3560,25,2012-07-20,685676.58,718658.0600587479
3561,25,2012-07-27,659109.53,714495.0300279469
3562,25,2012-08-03,709724.6,720152.5001761856
3563,25,2012-08-10,710496.97,708094.6378001884
3564,25,2012-08-17,728467.72,713771.4378437587
3565,25,2012-08-24,756527.64,735661.6249189379
3566,25,2012-08-31,714828.73,716410.9138217175
3567,25,2012-09-07,671482.9,712556.9005053976
3568,25,2012-09-14,657241.63,669200.794867906
3569,25,2012-09-21,664745.2,658415.1971364481
3570,25,2012-09-28,683300.84,669583.1951970059
3571,25,2012-10-05,699536.73,686171.8932398336
3572,25,2012-10-12,697317.41,668750.1946230842
3573,25,2012-10-19,685531.85,698637.3421454562
3574,25,2012-10-26,688940.94,724015.3630584239
3575,26,2010-02-05,1034119.21,
3576,26,2010-02-12,1015684.09,
3577,26,2010-02-19,999348.55,
3578,26,2010-02-26,855385.01,
3579,26,2010-03-05,1005669.58,
3580,26,2010-03-12,963382.09,
3581,26,2010-03-19,903366.55,
3582,26,2010-03-26,893613.0,
3583,26,2010-04-02,1029849.2,
3584,26,2010-04-09,1022293.81,
3585,26,2010-04-16,905548.38,
3586,26,2010-04-23,881930.87,
3587,26,2010-04-30,904503.85,
3588,26,2010-05-07,1074479.73,
3589,26,2010-05-14,972663.59,
3590,26,2010-05-21,986765.01,
3591,26,2010-05-28,1069851.59,
3592,26,2010-06-04,1003202.66,
3593,26,2010-06-11,1073862.59,
3594,26,2010-06-18,1001286.67,
3595,26,2010-06-25,976242.09,
3596,26,2010-07-02,1078455.48,
3597,26,2010-07-09,1122356.53,
3598,26,2010-07-16,1028151.72,
3599,26,2010-07-23,971615.62,
3600,26,2010-07-30,1005324.28,
3601,26,2010-08-06,1125329.77,
3602,26,2010-08-13,1011938.29,
3603,26,2010-08-20,1007385.36,
3604,26,2010-08-27,977322.52,
3605,26,2010-09-03,1037549.71,
3606,26,2010-09-10,1042226.3,
3607,26,2010-09-17,923473.7,
3608,26,2010-09-24,868636.3,
3609,26,2010-10-01,923221.52,
3610,26,2010-10-08,1001069.52,
3611,26,2010-10-15,937956.89,
3612,26,2010-10-22,916522.66,
3613,26,2010-10-29,895069.88,
3614,26,2010-11-05,970224.51,
3615,26,2010-11-12,971193.01,
3616,26,2010-11-19,901972.7,
3617,26,2010-11-26,1286833.62,
3618,26,2010-12-03,1016143.64,
3619,26,2010-12-10,1149612.04,
3620,26,2010-12-17,1196813.33,
3621,26,2010-12-24,1573982.47,
3622,26,2010-12-31,877268.29,
3623,26,2011-01-07,938149.21,
3624,26,2011-01-14,812323.29,
3625,26,2011-01-21,809833.21,
3626,26,2011-01-28,817485.14,
3627,26,2011-02-04,911807.02,
3628,26,2011-02-11,1010711.08,
3629,26,2011-02-18,981978.02,
3630,26,2011-02-25,910298.44,
3631,26,2011-03-04,945643.17,
3632,26,2011-03-11,946614.55,
3633,26,2011-03-18,887426.12,
3634,26,2011-03-25,866566.54,
3635,26,2011-04-01,849231.61,
3636,26,2011-04-08,985229.81,
3637,26,2011-04-15,863266.12,
3638,26,2011-04-22,921700.61,
3639,26,2011-04-29,873450.29,
3640,26,2011-05-06,1024778.23,
3641,26,2011-05-13,941008.85,
3642,26,2011-05-20,938334.62,
3643,26,2011-05-27,996723.58,
3644,26,2011-06-03,1054454.4,
3645,26,2011-06-10,1094058.68,
3646,26,2011-06-17,981646.46,
3647,26,2011-06-24,997474.93,
3648,26,2011-07-01,1070119.09,
3649,26,2011-07-08,1133807.03,
3650,26,2011-07-15,1021534.7,
3651,26,2011-07-22,1017867.8,
3652,26,2011-07-29,1005360.5,
3653,26,2011-08-05,1107552.43,
3654,26,2011-08-12,1087644.5,
3655,26,2011-08-19,1021766.75,
3656,26,2011-08-26,1064617.62,
3657,26,2011-09-02,1040143.14,
3658,26,2011-09-09,1069710.97,
3659,26,2011-09-16,951569.84,
3660,26,2011-09-23,923644.6,
3661,26,2011-09-30,959339.51,
3662,26,2011-10-07,1130022.99,
3663,26,2011-10-14,987886.08,
3664,26,2011-10-21,974907.28,
3665,26,2011-10-28,972256.98,
3666,26,2011-11-04,988950.75,
3667,26,2011-11-11,1077640.13,
3668,26,2011-11-18,946091.79,
3669,26,2011-11-25,1282320.05,
3670,26,2011-12-02,1012498.49,
3671,26,2011-12-09,1148987.46,
3672,26,2011-12-16,1204807.83,
3673,26,2011-12-23,1515175.01,
3674,26,2011-12-30,972834.42,
3675,26,2012-01-06,971557.62,
3676,26,2012-01-13,836305.65,
3677,26,2012-01-20,838751.5,
3678,26,2012-01-27,820059.89,
3679,26,2012-02-03,939158.25,
3680,26,2012-02-10,1081005.64,
3681,26,2012-02-17,965788.76,
3682,26,2012-02-24,917924.47,
3683,26,2012-03-02,955641.74,
3684,26,2012-03-09,1028569.01,
3685,26,2012-03-16,919503.4,
3686,26,2012-03-23,874790.68,
3687,26,2012-03-30,922018.43,
3688,26,2012-04-06,1116829.23,
3689,26,2012-04-13,889670.29,965293.6393211785
3690,26,2012-04-20,923600.02,1004102.8975601875
3691,26,2012-04-27,911969.0,934231.3531480208
3692,26,2012-05-04,946573.29,1040698.3252234481
3693,26,2012-05-11,1062548.73,987517.1360032068
3694,26,2012-05-18,978082.84,1003516.4892973109
3695,26,2012-05-25,1067310.74,1032816.1924843825
3696,26,2012-06-01,1015853.03,1070261.1327577024
3697,26,2012-06-08,1106176.83,1078355.3431921664
3698,26,2012-06-15,1029248.22,1030655.623988834
3699,26,2012-06-22,1056282.91,1043771.1132479
3700,26,2012-06-29,1051190.44,1083708.141703556
3701,26,2012-07-06,1180470.8,1124527.1370587314
3702,26,2012-07-13,1063149.78,1056273.4598418768
3703,26,2012-07-20,1049625.9,1050854.3623437677
3704,26,2012-07-27,1031745.14,1041767.5766677138
3705,26,2012-08-03,1090915.09,1104293.0541949875
3706,26,2012-08-10,1121476.51,1090843.4047372497
3707,26,2012-08-17,1068292.56,1047280.5407069747
3708,26,2012-08-24,1022704.2,1066881.1741436294
3709,26,2012-08-31,1053495.51,1055450.5482526578
3710,26,2012-09-07,1081874.03,1105858.012514982
3711,26,2012-09-14,986131.94,995707.272280651
3712,26,2012-09-21,961084.08,972620.7928252327
3713,26,2012-09-28,964726.37,984210.711948519
3714,26,2012-10-05,1095504.26,1102656.9332229483
3715,26,2012-10-12,1044639.69,998510.160226581
3716,26,2012-10-19,975578.02,996878.5546530325
3717,26,2012-10-26,958619.8,1010382.9757295024
3718,27,2010-02-05,1874289.79,
3719,27,2010-02-12,1745362.72,
3720,27,2010-02-19,1945070.33,
3721,27,2010-02-26,1390934.27,
3722,27,2010-03-05,1313729.72,
3723,27,2010-03-12,1925113.12,
3724,27,2010-03-19,1700627.97,
3725,27,2010-03-26,1836714.84,
3726,27,2010-04-02,2053952.97,
3727,27,2010-04-09,1955814.13,
3728,27,2010-04-16,1857500.96,
3729,27,2010-04-23,1850205.47,
3730,27,2010-04-30,1805885.04,
3731,27,2010-05-07,1939458.84,
3732,27,2010-05-14,1842465.78,
3733,27,2010-05-21,1836595.58,
3734,27,2010-05-28,1962468.67,
3735,27,2010-06-04,2073102.59,
3736,27,2010-06-11,1873812.93,
3737,27,2010-06-18,1887182.27,
3738,27,2010-06-25,1962625.01,
3739,27,2010-07-02,2024554.1,
3740,27,2010-07-09,2119163.01,
3741,27,2010-07-16,1880691.64,
3742,27,2010-07-23,1808250.71,
3743,27,2010-07-30,1816489.53,
3744,27,2010-08-06,1908036.68,
3745,27,2010-08-13,1864436.12,
3746,27,2010-08-20,1936878.46,
3747,27,2010-08-27,1870684.21,
3748,27,2010-09-03,1908110.9,
3749,27,2010-09-10,1913494.81,
3750,27,2010-09-17,1629978.46,
3751,27,2010-09-24,1597002.71,
3752,27,2010-10-01,1543532.83,
3753,27,2010-10-08,1707662.87,
3754,27,2010-10-15,1728388.2,
3755,27,2010-10-22,1693935.29,
3756,27,2010-10-29,1688955.49,
3757,27,2010-11-05,1686010.02,
3758,27,2010-11-12,1828010.25,
3759,27,2010-11-19,1704785.74,
3760,27,2010-11-26,2627910.75,
3761,27,2010-12-03,1884343.67,
3762,27,2010-12-10,2139733.68,
3763,27,2010-12-17,2350098.36,
3764,27,2010-12-24,3078162.08,
3765,27,2010-12-31,1440963.0,
3766,27,2011-01-07,1568159.48,
3767,27,2011-01-14,1532308.62,
3768,27,2011-01-21,1517029.9,
3769,27,2011-01-28,1421111.55,
3770,27,2011-02-04,1628100.79,
3771,27,2011-02-11,1636224.77,
3772,27,2011-02-18,1709365.19,
3773,27,2011-02-25,1688935.71,
3774,27,2011-03-04,1656130.67,
3775,27,2011-03-11,1613259.77,
3776,27,2011-03-18,1624539.21,
3777,27,2011-03-25,1554651.08,
3778,27,2011-04-01,1628868.28,
3779,27,2011-04-08,1689844.18,
3780,27,2011-04-15,1727175.61,
3781,27,2011-04-22,1921655.48,
3782,27,2011-04-29,1642074.64,
3783,27,2011-05-06,1757041.96,
3784,27,2011-05-13,1763545.32,
3785,27,2011-05-20,1725268.56,
3786,27,2011-05-27,1820723.17,
3787,27,2011-06-03,2053708.01,
3788,27,2011-06-10,1817914.71,
3789,27,2011-06-17,1814740.09,
3790,27,2011-06-24,1811455.15,
3791,27,2011-07-01,1949983.93,
3792,27,2011-07-08,2000055.27,
3793,27,2011-07-15,1762155.79,
3794,27,2011-07-22,1754879.45,
3795,27,2011-07-29,1744879.06,
3796,27,2011-08-05,1747289.53,
3797,27,2011-08-12,1758437.96,
3798,27,2011-08-19,1781905.24,
3799,27,2011-08-26,2034400.78,
3800,27,2011-09-02,1511717.53,
3801,27,2011-09-09,1911470.84,
3802,27,2011-09-16,1613773.9,
3803,27,2011-09-23,1606208.68,
3804,27,2011-09-30,1599626.26,
3805,27,2011-10-07,1672339.27,
3806,27,2011-10-14,1682652.51,
3807,27,2011-10-21,1689591.44,
3808,27,2011-10-28,1710372.4,
3809,27,2011-11-04,1621109.3,
3810,27,2011-11-11,1800728.07,
3811,27,2011-11-18,1723739.44,
3812,27,2011-11-25,2504400.71,
3813,27,2011-12-02,1806924.74,
3814,27,2011-12-09,2014665.98,
3815,27,2011-12-16,2205919.86,
3816,27,2011-12-23,2739019.75,
3817,27,2011-12-30,1650604.6,
3818,27,2012-01-06,1535287.4,
3819,27,2012-01-13,1492399.13,
3820,27,2012-01-20,1542131.05,
3821,27,2012-01-27,1263534.86,
3822,27,2012-02-03,1564246.02,
3823,27,2012-02-10,1651605.35,
3824,27,2012-02-17,1606221.56,
3825,27,2012-02-24,1648602.39,
3826,27,2012-03-02,1509323.09,
3827,27,2012-03-09,1607343.41,
3828,27,2012-03-16,1635984.07,
3829,27,2012-03-23,1620839.34,
3830,27,2012-03-30,1615494.14,
3831,27,2012-04-06,1899013.34,
3832,27,2012-04-13,1650405.21,1827652.659490814
3833,27,2012-04-20,1639999.47,2003191.2595335043
3834,27,2012-04-27,1565498.84,1754749.34393867
3835,27,2012-05-04,1669388.45,1857675.6147109272
3836,27,2012-05-11,1674306.31,1860708.704321505
3837,27,2012-05-18,1707158.82,1868700.1454718227
3838,27,2012-05-25,1818906.73,1903980.549171893
3839,27,2012-06-01,1900638.6,2069055.4896212013
3840,27,2012-06-08,1764756.31,1889087.2272201644
3841,27,2012-06-15,1773500.56,1926163.6278207207
3842,27,2012-06-22,1837884.79,1923057.0865814472
3843,27,2012-06-29,1842555.32,1995474.2038683607
3844,27,2012-07-06,2062224.92,2039508.189857693
3845,27,2012-07-13,1755889.53,1883453.369562502
3846,27,2012-07-20,1730913.66,1865931.251450743
3847,27,2012-07-27,1625883.71,1856421.0927959434
3848,27,2012-08-03,1705810.84,1856274.1008238771
3849,27,2012-08-10,1720537.26,1875662.9365191713
3850,27,2012-08-17,1735339.59,1883812.420431342
3851,27,2012-08-24,1780443.36,2026432.3203824619
3852,27,2012-08-31,1731935.43,1711553.091808592
3853,27,2012-09-07,1840955.23,2016774.9721953745
3854,27,2012-09-14,1519604.5,1756465.8061227996
3855,27,2012-09-21,1557485.75,1749942.3705164727
3856,27,2012-09-28,1540687.63,1727786.723056103
3857,27,2012-10-05,1591816.88,1736239.1375573813
3858,27,2012-10-12,1660081.29,1694614.5424976954
3859,27,2012-10-19,1620374.24,1715009.3083242772
3860,27,2012-10-26,1703047.74,1754601.2870614214
3861,28,2010-02-05,1672352.29,
3862,28,2010-02-12,1558968.49,
3863,28,2010-02-19,1491300.42,
3864,28,2010-02-26,1542173.33,
3865,28,2010-03-05,1608435.45,
3866,28,2010-03-12,1326877.11,
3867,28,2010-03-19,1279819.43,
3868,28,2010-03-26,1245268.77,
3869,28,2010-04-02,1441559.4,
3870,28,2010-04-09,1382359.21,
3871,28,2010-04-16,1268240.66,
